SaleID,price
150000,39824.26027817969
150001,287.425246602157
150002,6187.830662441858
150003,12307.41539998159
150004,631.8792820513862
150005,2034.4256593294235
150006,4709.616925931114
150007,9748.35191924126
150008,2555.5386256268425
150009,2130.269296546772
150010,2459.207700678832
150011,6488.601816631304
150012,2431.09612119267
150013,11748.267564966973
150014,12089.513003813485
150015,368.48095707122866
150016,528.3167083044021
150017,5807.88751903196
150018,11089.25465007237
150019,1334.0192221227862
150020,5643.183712714255
150021,13405.048268470495
150022,1507.2526380438185
150023,15747.10895303136
150024,1778.8426566672752
150025,6208.519673451656
150026,1495.8847934709606
150027,4065.505159547978
150028,21492.214515274376
150029,16098.063249483297
150030,1362.1184809992637
150031,254.36415082993528
150032,4116.905054462418
150033,2778.295046741532
150034,3380.126293590078
150035,7739.746085580051
150036,975.274993200275
150037,4029.2544776508557
150038,26562.19989482301
150039,1848.2132983794622
150040,14891.291103438878
150041,5053.867305863691
150042,16431.603247806484
150043,25311.25807717439
150044,5686.029310602553
150045,2152.7001674631606
150046,2823.0652112490516
150047,46302.48218625791
150048,1239.1403035295973
150049,34737.40725225465
150050,5368.180257626568
150051,8441.944351812203
150052,895.0432192560713
150053,645.6109839219862
150054,14597.765034141496
150055,4657.587420764647
150056,907.0721641912417
150057,2631.2557676895967
150058,1211.281220936038
150059,2297.6564900413505
150060,8952.739380357758
150061,3199.6157973842146
150062,1095.1687195128145
150063,11319.210224649005
150064,20855.719330674845
150065,11494.68024366409
150066,12640.38264877817
150067,3826.4863336889707
150068,921.5775477308196
150069,2528.1678277347746
150070,1758.2037254573293
150071,602.840828069662
150072,974.4905133319489
150073,23734.151678178816
150074,274.29501297282405
150075,1150.6236454657753
150076,1604.4649530111324
150077,5264.165649221396
150078,2160.4165285903878
150079,3495.549720131745
150080,2907.1502327697035
150081,8783.011195719137
150082,14903.6049433429
150083,435.7102102816033
150084,3729.870716547198
150085,3523.196500190476
150086,33525.53096007941
150087,334.2379084473358
150088,2826.47864818334
150089,2989.491547143113
150090,1194.6504006651403
150091,6779.139720102892
150092,5203.233966593143
150093,1009.288223374583
150094,11022.081535176936
150095,166.9960490078926
150096,14999.456843125157
150097,9427.167348053483
150098,520.5733290451404
150099,525.559529880819
150100,539.0646408709107
150101,4414.18595642911
150102,1509.2131512657536
150103,2632.4102233116137
150104,4179.6275170626295
150105,994.0099248471226
150106,2735.127105936628
150107,643.1933742573519
150108,7415.46257853661
150109,1901.3060977905368
150110,2883.674225014651
150111,11029.874292064487
150112,11440.164769927824
150113,1848.7192980976756
150114,1023.7672827931826
150115,2702.392001304537
150116,5922.335355637507
150117,2963.9369056195405
150118,21943.227344025698
150119,9520.375133945927
150120,14446.823642946605
150121,1711.3660582922416
150122,7905.602722530903
150123,66.349340059249
150124,14037.079047921961
150125,4405.829153362078
150126,2271.1067095533845
150127,15486.151153751636
150128,30204.992786442064
150129,2759.4898998636772
150130,3602.5057891024526
150131,859.950130793175
150132,3734.0212966690897
150133,6081.31226706509
150134,14934.878694696883
150135,1333.3045595650221
150136,1524.3884190152123
150137,3040.3660823800865
150138,7274.24616208197
150139,984.1936459791139
150140,1300.065651966357
150141,2478.218717566017
150142,9028.320498227811
150143,5687.631491190497
150144,701.7124593477148
150145,2037.9501272374182
150146,6751.166934645772
150147,2076.319196113675
150148,2433.7651230877527
150149,610.0759348475208
150150,3580.5403425874274
150151,6986.778360696631
150152,896.4727014590329
150153,888.3070552954359
150154,20253.36614060931
150155,2634.0556336130703
150156,399.28481683106463
150157,5029.419853342475
150158,1410.1603908724437
150159,9699.437326928637
150160,45756.45022793823
150161,938.6425836331105
150162,800.9219243726518
150163,738.6096069898414
150164,5316.620322184321
150165,3460.6012444844355
150166,6711.5104309559465
150167,2420.732090186859
150168,4988.134663274723
150169,2545.5999982348385
150170,3262.953342775862
150171,3767.1973030266213
150172,2011.0980924405542
150173,6171.734090611374
150174,3282.2125215598357
150175,647.4611621886492
150176,23025.200868904954
150177,221.31836608546075
150178,2118.0367413104436
150179,3720.5214362147176
150180,676.0147538058333
150181,1537.2883309571744
150182,5695.880085686731
150183,939.2338032490024
150184,633.4260322650755
150185,8724.645970398044
150186,2713.4791009572828
150187,18306.240625740626
150188,2907.065592341152
150189,5138.757945153575
150190,5247.8172440301405
150191,98.51647841773888
150192,2090.2230869942223
150193,3997.234832203764
150194,16145.666822597575
150195,870.669189684281
150196,18047.932251175487
150197,3363.8032829108433
150198,3583.1173916657294
150199,3305.8213615771474
150200,2382.1170746855905
150201,11715.852499006727
150202,1942.2009381398161
150203,432.94144103038474
150204,4227.650906957207
150205,1066.0741467717824
150206,12320.744779869012
150207,1656.6106198063146
150208,1409.3578422650228
150209,1802.3484088162413
150210,6361.12938172612
150211,8351.649533465496
150212,8838.550520225668
150213,1101.1798996345528
150214,4868.744147024468
150215,133.8911983220192
150216,27613.016066360127
150217,2372.9105855664916
150218,8726.381514016883
150219,12205.556382868643
150220,2655.7543833122345
150221,9497.488576905052
150222,986.8172340871849
150223,4249.270575757745
150224,663.4814597610895
150225,885.9606432382432
150226,6146.46823326407
150227,693.7282803055396
150228,1042.7721720436775
150229,808.6002383607974
150230,5258.3434126270695
150231,707.9241807711392
150232,9279.91436277872
150233,1714.9625867276886
150234,896.7831068557924
150235,3685.815881247243
150236,754.6549625407908
150237,1466.3959452627735
150238,543.8363835841626
150239,1344.1769617787597
150240,7991.562130769757
150241,1673.8544580996881
150242,7587.035530173466
150243,2560.8628602651443
150244,300.5508836051226
150245,2253.0421966698764
150246,1975.3655554465022
150247,3522.7370764742664
150248,691.8825284189805
150249,2522.32442398041
150250,855.8683754419405
150251,919.1450653413742
150252,15208.072062160001
150253,1326.7041745778379
150254,4268.236749752346
150255,9969.142302684146
150256,486.177448308371
150257,7321.173300378451
150258,8342.95914311811
150259,1786.895271536177
150260,9431.687182138703
150261,2092.588291786309
150262,715.9576795628817
150263,4413.965287085802
150264,841.8425059704822
150265,1584.8069588620974
150266,443.06195922262725
150267,5391.141486353571
150268,1354.2106960018966
150269,8452.648758286141
150270,1069.6541100271606
150271,4590.716305722166
150272,27891.744665695067
150273,23139.465072643365
150274,714.6327957342163
150275,101.18572694262537
150276,1911.0400922784943
150277,11660.878241013565
150278,39597.6890937862
150279,7602.030729208488
150280,3568.081363631576
150281,989.6847324661987
150282,716.547849466212
150283,23921.389997505823
150284,4341.327739711413
150285,6622.131946847387
150286,18831.57554761653
150287,835.8473956253995
150288,1919.6344552243195
150289,366.5381112498818
150290,5342.879882721463
150291,22711.541436507596
150292,8429.871306219165
150293,3140.5609791775933
150294,12604.445620149676
150295,955.7157394718045
150296,7681.7343501097175
150297,441.0683246887587
150298,3185.8588323749027
150299,181.3642149672852
150300,4764.164073659066
150301,29865.22790923609
150302,745.156417517261
150303,3956.31775327976
150304,961.1755642535616
150305,2251.401747963485
150306,4519.620169993674
150307,12913.041278541436
150308,1478.0067599320585
150309,1456.5154372730021
150310,882.8262075556083
150311,7134.005226960047
150312,7285.0963326864385
150313,7150.37198120412
150314,476.37244055334264
150315,1515.7645845465672
150316,19209.05757916028
150317,18385.225375310125
150318,4930.257476757049
150319,17756.086265248137
150320,3969.2607103289492
150321,2278.9242431219286
150322,4336.838020801756
150323,9153.798607439903
150324,992.1540941793107
150325,1401.954885601791
150326,508.0443915672594
150327,350.15058255821066
150328,2273.1867016973843
150329,6844.275075066837
150330,8004.306820705637
150331,242.63830362827332
150332,64795.48144970798
150333,2781.4549431289593
150334,205.01232699489248
150335,8851.148460578699
150336,685.7409454462874
150337,3471.544023076514
150338,13406.824053656052
150339,2224.589112679181
150340,13202.533027097328
150341,7168.057491940568
150342,3200.562816789953
150343,2603.0446811042357
150344,3635.952958376871
150345,14990.387895736252
150346,3737.6541900368234
150347,7258.294347521461
150348,2633.1755138603294
150349,1097.1690193110778
150350,1828.9829823516045
150351,24919.788909268784
150352,12067.198791445953
150353,885.0316613772807
150354,2568.855188735479
150355,13056.522466979211
150356,1966.9312277420531
150357,707.4204679933256
150358,13791.308153259084
150359,6000.203569281131
150360,3613.3383372592116
150361,1920.4254744461768
150362,2298.144482839795
150363,19045.288975461925
150364,943.9187490781551
150365,12499.700791690764
150366,6087.195031370886
150367,27768.78052026972
150368,1937.4524459175075
150369,1336.6198188522603
150370,872.5207684725553
150371,11595.960867299204
150372,1938.1201049552
150373,5025.070315210549
150374,2972.5201481228833
150375,2476.686926745746
150376,868.7620499135949
150377,5747.42672899982
150378,10873.72163003601
150379,3015.2964291191847
150380,4150.76152031439
150381,5545.414894996862
150382,13734.552595098694
150383,4798.632333012068
150384,3418.2799345851104
150385,1562.666961625927
150386,5349.473451652276
150387,6539.590573109252
150388,5393.047849774948
150389,686.5189141456432
150390,84.5499800407337
150391,1298.366721157102
150392,1186.5363859364852
150393,1971.2155826532533
150394,1691.5521823989907
150395,2472.947293202169
150396,2110.744850693516
150397,6430.7535036340905
150398,16550.459795795476
150399,669.9325029491607
150400,8032.9335016646355
150401,7452.342569841135
150402,1128.0275766556442
150403,880.8932170929372
150404,6715.52365396962
150405,7168.538490371361
150406,4246.151100052316
150407,1969.0512675992463
150408,8016.967069389393
150409,17216.211574358058
150410,10616.570936916894
150411,5016.46958623925
150412,3450.807988769402
150413,5344.002308187796
150414,13609.393926078665
150415,9635.907087282098
150416,17413.34797310906
150417,1597.5310640682226
150418,2147.5001290688197
150419,1001.255641512943
150420,9117.775630976479
150421,4968.732292741795
150422,20624.264699979536
150423,788.843919921239
150424,7738.996220409809
150425,3656.2931461214175
150426,7758.172466906355
150427,504.3712538814431
150428,14384.23579627406
150429,5647.937557539431
150430,2436.085592639062
150431,1601.5368477078598
150432,649.2169019320186
150433,9977.908668465876
150434,1935.6280132341442
150435,38733.85978772772
150436,643.3917611472162
150437,604.0230604408616
150438,1943.6013555154607
150439,1156.783200649261
150440,1442.2966160544745
150441,405.16090373899783
150442,3291.993097922685
150443,3006.940931419228
